Id. de la fila;Id. del pedido;Fecha del pedido;ANIO;MES;SEMANA;NUM DIAS;Fecha de envío;Forma de envío;Id. del cliente;Nombre del cliente;Segmento;Ciudad;Estado;País;Región;Id. del producto;Categoría;Subcategoría;Nombre del producto;Total;Cantidad;Descuento;Ganancia;
9923;MX-2018-145772;18/11/2018;2018;nov;3;18;23/11/2018;Estándar;NJ-19330;Nieves Jasón;Particulares;Bogotá;Bogotá;Colombia;Sur;TEC-AC-10001452;Tecnología;Accesorios;Enermax Memoria USB, Económico;830,4;3;0;24,6;
4984;MX-2016-134530;2/03/2016;2016;mar;1;2;5/03/2016;Rápido;MS-18565;Mateo Salazar;PYME;Cartagena;Bolívar;Colombia;Sur;TEC-CO-10000763;Tecnología;Copiadoras;Sharp Tinta, 2;827,7412;1;0,002;247,1412;
4985;MX-2016-134530;2/03/2016;2016;mar;1;2;5/03/2016;Rápido;MS-18565;Mateo Salazar;PYME;Cartagena;Bolívar;Colombia;Sur;MAT-AR-10003879;Material de oficina;Arte;Stanley Libreta de dibujo, Tamaños variados;634,8;2;0;304,4;
4986;MX-2016-134530;2/03/2016;2016;mar;1;2;5/03/2016;Rápido;MS-18565;Mateo Salazar;PYME;Cartagena;Bolívar;Colombia;Sur;MOB-LI-10003036;Mobiliario;Librerías;Safco Estante de esquina, Blanco;5066;5;0;759;
4987;MX-2016-134530;2/03/2016;2016;mar;1;2;5/03/2016;Rápido;MS-18565;Mateo Salazar;PYME;Cartagena;Bolívar;Colombia;Sur;MAT-PA-10004767;Material de oficina;Papel;Green Bar Resma, Premium;396,8;2;0;3,6;
6003;MX-2018-132018;17/06/2018;2018;jun;3;17;19/06/2018;Urgente;JG-16945;Juanita Guzmán;Empresa;Cartagena;Bolívar;Colombia;Sur;TEC-CO-10003901;Tecnología;Copiadoras;HP Fotocopiadora personal, Color;836,5236;1;0,002;132,3236;
7041;MX-2018-162075;3/11/2018;2018;nov;1;3;8/11/2018;Estándar;BP-11755;Bárbara Portillo;Particulares;Cartagena;Bolívar;Colombia;Sur;MOB-LI-10003753;Mobiliario;Librerías;Ikea Conjunto de estantes, Metal;2264;2;0;339,6;
7626;MX-2016-111885;22/12/2016;2016;dic;3;22;26/12/2016;Rápido;CE-13150;Cintia Escobar;Empresa;Cartagena;Bolívar;Colombia;Sur;MAT-CA-10001605;Material de oficina;Carpetas;Cardinal Anillas, Económico;71,2;2;0;2;
7627;MX-2016-111885;22/12/2016;2016;dic;3;22;26/12/2016;Rápido;CE-13150;Cintia Escobar;Empresa;Cartagena;Bolívar;Colombia;Sur;MAT-SU-10001174;Material de oficina;Suministros;Fiskars Regla, Rectangular;1038,8;14;0;434;
9293;MX-2018-127656;25/02/2018;2018;feb;4;25;28/02/2018;Urgente;MC-18505;Maro Castro;Particulares;Cartagena;Bolívar;Colombia;Sur;TEC-AC-10001202;Tecnología;Accesorios;SanDisk Memoria USB, Económico;263,6;1;0;81,6;
9294;MX-2018-127656;25/02/2018;2018;feb;4;25;28/02/2018;Urgente;MC-18505;Maro Castro;Particulares;Cartagena;Bolívar;Colombia;Sur;TEC-CO-10003675;Tecnología;Copiadoras;Sharp Fax inalámbrico, Digital;16559,6144;7;0,002;132,0144;
9615;MX-2018-131219;8/10/2018;2018;oct;1;8;10/10/2018;Rápido;CR-13120;Cirilo Rosario;Empresa;Cartagena;Bolívar;Colombia;Sur;MAT-ET-10001442;Material de oficina;Etiquetas;Hon Etiquetas de envío, Rojo;149,2;2;0;16,4;
9616;MX-2018-131219;8/10/2018;2018;oct;1;8;10/10/2018;Rápido;CR-13120;Cirilo Rosario;Empresa;Cartagena;Bolívar;Colombia;Sur;MAT-SU-10003171;Material de oficina;Suministros;Kleencut Regla, Industrial;101,2;1;0;16;
1200;MX-2018-120271;23/12/2018;2018;dic;4;23;28/12/2018;Estándar;NQ-19075;Nadal Quiñones;Particulares;Duitama;Boyacá;Colombia;Sur;TEC-CO-10002593;Tecnología;Copiadoras;Brother Fax inalámbrico, Color;5059,86;2;0,002;293,86;
1201;MX-2018-120271;23/12/2018;2018;dic;4;23;28/12/2018;Estándar;NQ-19075;Nadal Quiñones;Particulares;Duitama;Boyacá;Colombia;Sur;MAT-SU-10004354;Material de oficina;Suministros;Fiskars Recortadora, Rectangular;1300;5;0;403;
2525;MX-2015-129259;18/06/2015;2015;jun;2;18;23/06/2015;Estándar;TO-21025;Tomás Olivera;PYME;Sogamoso;Boyacá;Colombia;Sur;MOB-LI-10002187;Mobiliario;Librerías;Bush Estante de esquina, Negro;835,6;1;0;300,8;
7848;MX-2017-165057;24/07/2017;2017;jul;4;24;31/07/2017;Estándar;MC-19045;Mirna Callas;PYME;Duitama;Boyacá;Colombia;Sur;MAT-AR-10004509;Material de oficina;Arte;Sanford Subrayadores, Tamaños variados;504,8;4;0;44,8;
7849;MX-2017-165057;24/07/2017;2017;jul;4;24;31/07/2017;Estándar;MC-19045;Mirna Callas;PYME;Duitama;Boyacá;Colombia;Sur;MOB-LI-10000222;Mobiliario;Librerías;Sauder Librería clásica, Metal;5806;2;0;2380,4;
8171;US-2018-160374;27/06/2018;2018;jun;4;27;30/06/2018;Urgente;OT-19600;Olaya Torres;Particulares;Cajamarca;Cajamarca;Perú;Sur;MAT-SU-10000586;Material de oficina;Suministros;Acme Cizallas, Acero;986,4;5;0,4;-345,6;
8172;US-2018-160374;27/06/2018;2018;jun;4;27;30/06/2018;Urgente;OT-19600;Olaya Torres;Particulares;Cajamarca;Cajamarca;Perú;Sur;MOB-SI-10004176;Mobiliario;Sillas;Office Star Estora, Negro;760,68;3;0,4;126,48;
444;MX-2017-165939;29/12/2017;2017;dic;4;29;31/12/2017;Rápido;AB-11125;Adolfo Baca;PYME;Manizales;Caldas;Colombia;Sur;MAT-SO-10000718;Material de oficina;Sobres;Kraft Sobre de tipo Manila, Plateado;963;5;0;38;
5246;MX-2017-158701;24/05/2017;2017;may;3;24;26/05/2017;Urgente;CM-12235;Carlos Marrero;Particulares;Manizales;Caldas;Colombia;Sur;TEC-CO-10003478;Tecnología;Copiadoras;Hewlett Fotocopiadora personal, Rojo;4739,502;5;0,002;369,502;
5247;MX-2017-158701;24/05/2017;2017;may;3;24;26/05/2017;Urgente;CM-12235;Carlos Marrero;Particulares;Manizales;Caldas;Colombia;Sur;MOB-MO-10002863;Mobiliario;Mobiliario;Rubvermaid Bandeja apiladora, Duradero;591,2;4;0;141,6;
5248;MX-2017-158701;24/05/2017;2017;may;3;24;26/05/2017;Urgente;CM-12235;Carlos Marrero;Particulares;Manizales;Caldas;Colombia;Sur;MOB-LI-10004334;Mobiliario;Librerías;Safco Librería clásica, Metal;5834,8;2;0;933,2;
5249;MX-2017-158701;24/05/2017;2017;may;3;24;26/05/2017;Urgente;CM-12235;Carlos Marrero;Particulares;Manizales;Caldas;Colombia;Sur;TEC-CO-10001522;Tecnología;Copiadoras;HP Fax, Rojo;3967,2496;2;0,002;707,2496;
5250;MX-2017-158701;24/05/2017;2017;may;3;24;26/05/2017;Urgente;CM-12235;Carlos Marrero;Particulares;Manizales;Caldas;Colombia;Sur;MAT-AR-10003879;Material de oficina;Arte;Stanley Libreta de dibujo, Tamaños variados;952,2;3;0;456,6;
7595;MX-2018-112095;21/10/2018;2018;oct;3;21;26/10/2018;Estándar;BC-11830;Beltrán Comino;Empresa;Manizales;Caldas;Colombia;Sur;MAT-AR-10004121;Material de oficina;Arte;Binney & Smith Subrayadores, Azul;553;5;0;99;
7596;MX-2018-112095;21/10/2018;2018;oct;3;21;26/10/2018;Estándar;BC-11830;Beltrán Comino;Empresa;Manizales;Caldas;Colombia;Sur;MAT-ET-10004247;Material de oficina;Etiquetas;Avery Etiquetas para carpetas de archivos, Duradero;126,8;2;0;17,6;
7597;MX-2018-112095;21/10/2018;2018;oct;3;21;26/10/2018;Estándar;BC-11830;Beltrán Comino;Empresa;Manizales;Caldas;Colombia;Sur;MAT-AR-10001622;Material de oficina;Arte;Sanford Rotuladores, Azul;620;4;0;61,6;
7598;MX-2018-112095;21/10/2018;2018;oct;3;21;26/10/2018;Estándar;BC-11830;Beltrán Comino;Empresa;Manizales;Caldas;Colombia;Sur;MAT-GR-10004030;Material de oficina;Grapas;Advantus Pasadores, Metal;485;5;0;150;
7843;MX-2018-117093;19/04/2018;2018;abr;3;19;22/04/2018;Urgente;SG-20965;Silvia Gil;Empresa;Manizales;Caldas;Colombia;Sur;MAT-SU-10001587;Material de oficina;Suministros;Elite Cúter, Rectangular;421,2;2;0;206;
7844;MX-2018-117093;19/04/2018;2018;abr;3;19;22/04/2018;Urgente;SG-20965;Silvia Gil;Empresa;Manizales;Caldas;Colombia;Sur;TEC-TE-10000541;Tecnología;Teléfonos;Apple Teléfono de oficina, Azul;2176;5;0;500;
7845;MX-2018-117093;19/04/2018;2018;abr;3;19;22/04/2018;Urgente;SG-20965;Silvia Gil;Empresa;Manizales;Caldas;Colombia;Sur;MAT-AL-10003871;Material de oficina;Almacenamiento;Smead Carpetas, Tamaño completo;700,8;6;0;328,8;
7846;MX-2018-117093;19/04/2018;2018;abr;3;19;22/04/2018;Urgente;SG-20965;Silvia Gil;Empresa;Manizales;Caldas;Colombia;Sur;MAT-CA-10003295;Material de oficina;Carpetas;Cardinal Carpeta, Duradero;306,6;3;0;36,6;
1445;US-2018-140375;2/05/2018;2018;may;1;2;7/05/2018;Rápido;SC-20665;Salomé Castillo;PYME;Callao;Callao;Perú;Sur;MOB-MO-10000543;Mobiliario;Mobiliario;Tenex Reloj, Duradero;189,12;1;0,4;-12,68;
1446;US-2018-140375;2/05/2018;2018;may;1;2;7/05/2018;Rápido;SC-20665;Salomé Castillo;PYME;Callao;Callao;Perú;Sur;MAT-CA-10002956;Material de oficina;Carpetas;Avery Anillas, Transparente;46,44;3;0,4;-24,36;
4807;US-2017-148117;18/09/2017;2017;sep;3;18;20/09/2017;Urgente;AP-11485;Aniceto Pérez;PYME;Callao;Callao;Perú;Sur;MOB-LI-10000646;Mobiliario;Librerías;Bush Conjunto de estantes, Blanco;1390,32;2;0,4;-324,48;
102;MX-2017-165708;5/12/2017;2017;dic;1;5;10/12/2017;Estándar;BF-12040;Bibiana Ferro;PYME;Camagüey;Camagüey;Cuba;Caribe;MAT-GR-10002350;Material de oficina;Grapas;Stockwell Pasadores, Tamaños variados;394;5;0;51;
420;MX-2018-120215;13/10/2018;2018;oct;1;13;19/10/2018;Estándar;AR-11335;Adriana Rocha;PYME;Camagüey;Camagüey;Cuba;Caribe;MAT-CA-10004145;Material de oficina;Carpetas;Cardinal Cubierta de carpeta, Transparente;152,8;2;0;19,6;
876;MX-2018-151554;21/11/2018;2018;nov;3;21;21/11/2018;Mismo día;VC-21490;Valeria Caldera;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-EL-10003236;Material de oficina;Electrodomésticos;Cuisinart Horno, Plateado;10780,8;3;0;4527,6;
877;MX-2018-151554;21/11/2018;2018;nov;3;21;21/11/2018;Mismo día;VC-21490;Valeria Caldera;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-PA-10002931;Material de oficina;Papel;Green Bar Recordadores, Reciclado;112,4;1;0;32,4;
878;MX-2018-151554;21/11/2018;2018;nov;3;21;21/11/2018;Mismo día;VC-21490;Valeria Caldera;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-GR-10004369;Material de oficina;Grapas;Advantus Clips, Al por mayor;186;2;0;61,2;
879;MX-2018-151554;21/11/2018;2018;nov;3;21;21/11/2018;Mismo día;VC-21490;Valeria Caldera;Particulares;Camagüey;Camagüey;Cuba;Caribe;TEC-CO-10004724;Tecnología;Copiadoras;Brother Fax, Rojo;10536,884;5;0,002;4412,884;
1267;MX-2017-101868;21/06/2017;2017;jun;3;21;23/06/2017;Rápido;AB-10645;Alexia Bonilla;Particulares;Camagüey;Camagüey;Cuba;Caribe;TEC-CO-10004085;Tecnología;Copiadoras;HP Fax, 2;5986,8024;3;0,002;1967,4024;
1456;MX-2015-164322;23/04/2015;2015;abr;3;23;29/04/2015;Estándar;RS-20335;Rebeca Segura;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-SO-10002014;Material de oficina;Sobres;Ames Sobre de tipo Manila, Reciclado;313,2;2;0;53,2;
1457;MX-2015-164322;23/04/2015;2015;abr;3;23;29/04/2015;Estándar;RS-20335;Rebeca Segura;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-CA-10000226;Material de oficina;Carpetas;Ibico Perforador, Reciclado;410,8;2;0;139,6;
1773;MX-2017-142391;19/04/2017;2017;abr;3;19;25/04/2017;Estándar;LM-17755;Laura Meza;PYME;Camagüey;Camagüey;Cuba;Caribe;MOB-SI-10000881;Mobiliario;Sillas;SAFCO Estora, Negro;765,2;2;0;137,6;
1774;MX-2017-142391;19/04/2017;2017;abr;3;19;25/04/2017;Estándar;LM-17755;Laura Meza;PYME;Camagüey;Camagüey;Cuba;Caribe;MAT-ET-10000427;Material de oficina;Etiquetas;Novimex Etiquetas con códigos de color, Blanco;248,4;3;0;91,8;
2681;MX-2018-164889;8/09/2018;2018;sep;1;8;12/09/2018;Rápido;HM-15745;Humberto Montalvo;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-ET-10002258;Material de oficina;Etiquetas;Novimex Etiquetas para carpetas de archivos, Blanco;110;2;0;3,2;
2682;MX-2018-164889;8/09/2018;2018;sep;1;8;12/09/2018;Rápido;HM-15745;Humberto Montalvo;Particulares;Camagüey;Camagüey;Cuba;Caribe;MOB-ME-10004609;Mobiliario;Mesas;Barricks Mesa de madera, Montada;24192;7;0;4111,8;
2906;MX-2016-128755;27/12/2016;2016;dic;4;27;31/12/2016;Estándar;IÁ-16285;Irene Álamo;PYME;Camagüey;Camagüey;Cuba;Caribe;TEC-AC-10001628;Tecnología;Accesorios;SanDisk Router, Económico;6836;4;0;3280,8;
2907;MX-2016-128755;27/12/2016;2016;dic;4;27;31/12/2016;Estándar;IÁ-16285;Irene Álamo;PYME;Camagüey;Camagüey;Cuba;Caribe;MAT-AR-10002453;Material de oficina;Arte;Boston Subrayadores, Tamaños variados;147;1;0;39,6;
2912;MX-2016-128188;16/10/2016;2016;oct;3;16;20/10/2016;Estándar;IR-16360;Irati Rodríguez;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-CA-10000432;Material de oficina;Carpetas;Avery Encuadernadora, Reciclado;656;2;0;144;
2913;MX-2016-128188;16/10/2016;2016;oct;3;16;20/10/2016;Estándar;IR-16360;Irati Rodríguez;Particulares;Camagüey;Camagüey;Cuba;Caribe;TEC-AC-10001479;Tecnología;Accesorios;Logitech Memoria USB, Programable;213,4;1;0;19,2;
3033;MX-2015-118633;9/06/2015;2015;jun;1;9;13/06/2015;Estándar;TO-21025;Tomás Olivera;PYME;Camagüey;Camagüey;Cuba;Caribe;MAT-CA-10002687;Material de oficina;Carpetas;Acco Perforador, Duradero;210,8;1;0;31,6;
3238;MX-2017-154004;7/11/2017;2017;nov;1;7;12/11/2017;Rápido;AU-11290;Aria Urbina;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-AL-10001380;Material de oficina;Almacenamiento;Smead Casilleros, Industrial;6630;5;0;1591;
3239;MX-2017-154004;7/11/2017;2017;nov;1;7;12/11/2017;Rápido;AU-11290;Aria Urbina;Particulares;Camagüey;Camagüey;Cuba;Caribe;MOB-LI-10004492;Mobiliario;Librerías;Ikea Estante de esquina, Metal;3267,2;4;0;260,8;
4307;MX-2015-140340;20/04/2015;2015;abr;3;20;25/04/2015;Rápido;AR-11410;Arturo Rocarte;Particulares;Camagüey;Camagüey;Cuba;Caribe;TEC-TE-10002134;Tecnología;Teléfonos;Motorola Teléfono de oficina, Tamaño completo;1948;4;0;603,2;
4450;MX-2018-157077;12/11/2018;2018;nov;2;12;16/11/2018;Estándar;LG-17410;Leo Gutiérrez;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-ET-10004480;Material de oficina;Etiquetas;Harbour Creations Etiquetas con códigos de color, Blanco;172;2;0;65,2;
4451;MX-2018-157077;12/11/2018;2018;nov;2;12;16/11/2018;Estándar;LG-17410;Leo Gutiérrez;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-AR-10004426;Material de oficina;Arte;Binney & Smith Sacapuntas, Tamaños variados;1592;8;0;238,4;
4452;MX-2018-157077;12/11/2018;2018;nov;2;12;16/11/2018;Estándar;LG-17410;Leo Gutiérrez;Particulares;Camagüey;Camagüey;Cuba;Caribe;MOB-LI-10000767;Mobiliario;Librerías;Dania Librería clásica, Convencional;19168,8;7;0;9392,6;
4510;MX-2018-146465;3/03/2018;2018;mar;1;3;7/03/2018;Estándar;MS-18295;Marcial Sandoval;Empresa;Camagüey;Camagüey;Cuba;Caribe;MOB-SI-10000042;Mobiliario;Sillas;Office Star Mecedora, Rojo;2818,2;3;0;1183,2;
4511;MX-2018-146465;3/03/2018;2018;mar;1;3;7/03/2018;Estándar;MS-18295;Marcial Sandoval;Empresa;Camagüey;Camagüey;Cuba;Caribe;MAT-GR-10001666;Material de oficina;Grapas;Stockwell Grapas, Metal;280,8;4;0;41,6;
4566;MX-2018-158764;17/11/2018;2018;nov;2;17;21/11/2018;Rápido;BL-11890;Baudilio Lozada;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-SU-10000773;Material de oficina;Suministros;Stiletto Recortadora, Industrial;1183,2;4;0;236;
4567;MX-2018-158764;17/11/2018;2018;nov;2;17;21/11/2018;Rápido;BL-11890;Baudilio Lozada;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-SU-10002824;Material de oficina;Suministros;Fiskars Abrecartas, Acero;728,8;4;0;269,6;
4568;MX-2018-158764;17/11/2018;2018;nov;2;17;21/11/2018;Rápido;BL-11890;Baudilio Lozada;Particulares;Camagüey;Camagüey;Cuba;Caribe;MOB-LI-10004231;Mobiliario;Librerías;Safco Librería clásica, Negro;2930;1;0;58,6;
5055;MX-2018-153549;15/09/2018;2018;sep;2;15;19/09/2018;Estándar;DG-13435;Diana García;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-AR-10001843;Material de oficina;Arte;Boston Libreta de dibujo, Metal;1329,6;4;0;531,2;
5056;MX-2018-153549;15/09/2018;2018;sep;2;15;19/09/2018;Estándar;DG-13435;Diana García;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-CA-10001342;Material de oficina;Carpetas;Cardinal Anillas, Duradero;136,8;3;0;31,2;
5300;MX-2017-142006;25/12/2017;2017;dic;4;25;30/12/2017;Estándar;AG-11575;Atila Godoy;Empresa;Camagüey;Camagüey;Cuba;Caribe;TEC-TE-10002150;Tecnología;Teléfonos;Samsung Base de audio, Azul;1112,2;1;0;44,4;
5301;MX-2017-142006;25/12/2017;2017;dic;4;25;30/12/2017;Estándar;AG-11575;Atila Godoy;Empresa;Camagüey;Camagüey;Cuba;Caribe;MAT-PA-10003156;Material de oficina;Papel;Xerox Cuaderno, Premium;351,6;2;0;144;
5953;MX-2017-128006;16/07/2017;2017;jul;3;16;20/07/2017;Estándar;CA-12355;Camilo Almaraz;Particulares;Camagüey;Camagüey;Cuba;Caribe;MOB-SI-10001833;Mobiliario;Sillas;Harbour Creations Silla de playa, Negro;789,2;2;0;157,6;
6653;MX-2017-122084;26/09/2017;2017;sep;4;26;1/10/2017;Estándar;IB-16150;Isabel Bermúdez;Empresa;Camagüey;Camagüey;Cuba;Caribe;TEC-TE-10002972;Tecnología;Teléfonos;Apple Teléfono inteligente, Azul;7398;9;0;295,2;
6820;MX-2017-116848;28/06/2017;2017;jun;4;28;3/07/2017;Estándar;FP-14545;Fátima Pina;Empresa;Camagüey;Camagüey;Cuba;Caribe;MAT-PA-10000227;Material de oficina;Papel;Xerox Agenda, Premium;271,6;2;0;103,2;
6906;MX-2016-148516;16/06/2016;2016;jun;2;16;20/06/2016;Estándar;AT-11500;Aniceto Toledo;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-SU-10001457;Material de oficina;Suministros;Fiskars Recortadora, Industrial;2928;10;0;1140;
6907;MX-2016-148516;16/06/2016;2016;jun;2;16;20/06/2016;Estándar;AT-11500;Aniceto Toledo;Particulares;Camagüey;Camagüey;Cuba;Caribe;TEC-TE-10001183;Tecnología;Teléfonos;Motorola Teléfono inteligente, Azul;2595,6;3;0;1167,6;
6922;MX-2017-143665;5/12/2017;2017;dic;1;5;6/12/2017;Urgente;RM-20590;Rita Marín;Particulares;Camagüey;Camagüey;Cuba;Caribe;TEC-TE-10000677;Tecnología;Teléfonos;Nokia Cargador, Tamaños variados;21297;5;0;8518;
6964;MX-2015-101105;23/09/2015;2015;sep;3;23;29/09/2015;Estándar;LA-17650;Lea Arroyo;PYME;Camagüey;Camagüey;Cuba;Caribe;MAT-AL-10002100;Material de oficina;Almacenamiento;Rogers Bandejas, Azul;2056;5;0;226;
7404;MX-2017-126445;22/02/2017;2017;feb;3;22;26/02/2017;Estándar;CV-12385;Carina Verdes;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-CA-10003624;Material de oficina;Carpetas;Avery Carpeta, Transparente;412;5;0;86;
7731;MX-2017-154445;30/06/2017;2017;jun;4;30;1/07/2017;Urgente;HO-15640;Heriberto Ortega;PYME;Camagüey;Camagüey;Cuba;Caribe;MAT-ET-10001056;Material de oficina;Etiquetas;Smead Etiquetas redondas, Ajustable;64;2;0;19,6;
7825;MX-2018-168088;9/06/2018;2018;jun;1;9;12/06/2018;Urgente;MO-18730;Margarita Orellana;Particulares;Camagüey;Camagüey;Cuba;Caribe;MOB-SI-10002900;Mobiliario;Sillas;SAFCO Estora, Rojo;1196,4;3;0;454,2;
7826;MX-2018-168088;9/06/2018;2018;jun;1;9;12/06/2018;Urgente;MO-18730;Margarita Orellana;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-ET-10000578;Material de oficina;Etiquetas;Harbour Creations Etiquetas para documentos legales, Duradero;151,2;2;0;16,4;
7827;MX-2018-168088;9/06/2018;2018;jun;1;9;12/06/2018;Urgente;MO-18730;Margarita Orellana;Particulares;Camagüey;Camagüey;Cuba;Caribe;MOB-SI-10000004;Mobiliario;Sillas;Harbour Creations Mecedora, Ajustable;3988,8;4;0;1435,2;
8202;MX-2018-160507;8/10/2018;2018;oct;1;8;12/10/2018;Estándar;KÁ-17245;Katia Ávila;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-SO-10003972;Material de oficina;Sobres;Jiffy Sobre de tipo Manila, 50;346,8;2;0;142;
8254;MX-2017-132808;29/11/2017;2017;nov;4;29;1/12/2017;Rápido;JV-17080;Justina Vaca;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-GR-10004764;Material de oficina;Grapas;Stockwell Clips, Paquete de 12;444;5;0;4;
8255;MX-2017-132808;29/11/2017;2017;nov;4;29;1/12/2017;Rápido;JV-17080;Justina Vaca;Particulares;Camagüey;Camagüey;Cuba;Caribe;MOB-MO-10002016;Mobiliario;Mobiliario;Tenex Marco, Surtido;5135,2;7;0;770;
8638;MX-2018-134901;29/10/2018;2018;oct;4;29;4/11/2018;Estándar;JP-16975;Julia Paredes;PYME;Camagüey;Camagüey;Cuba;Caribe;MAT-GR-10004369;Material de oficina;Grapas;Advantus Clips, Al por mayor;279;3;0;91,8;
8914;MX-2017-105431;31/03/2017;2017;mar;4;31;6/04/2017;Estándar;JS-16660;Jorge Saucedo;Particulares;Camagüey;Camagüey;Cuba;Caribe;MAT-SO-10001252;Material de oficina;Sobres;Cameo Sobre de tipo Manila, Reciclado;172;1;0;30,8;
9169;MX-2016-154396;24/10/2016;2016;oct;4;24;26/10/2016;Urgente;GO-15400;Gracias Olivera;Empresa;Camagüey;Camagüey;Cuba;Caribe;MAT-SO-10000511;Material de oficina;Sobres;Cameo Paquetes, Plateado;1352;5;0;446;
9170;MX-2016-154396;24/10/2016;2016;oct;4;24;26/10/2016;Urgente;GO-15400;Gracias Olivera;Empresa;Camagüey;Camagüey;Cuba;Caribe;MAT-CA-10000019;Material de oficina;Carpetas;Wilson Jones Carpeta, Reciclado;267,6;3;0;45;
9614;MX-2018-124520;18/12/2018;2018;dic;3;18;18/12/2018;Mismo día;KS-17320;Karina Suárez;PYME;Camagüey;Camagüey;Cuba;Caribe;MAT-CA-10002173;Material de oficina;Carpetas;Acco Carpeta, Transparente;194,8;2;0;70;
9761;MX-2017-102036;21/09/2017;2017;sep;3;21;25/09/2017;Estándar;NM-19450;Nino Mata;Particulares;Camagüey;Camagüey;Cuba;Caribe;TEC-CO-10003736;Tecnología;Copiadoras;Brother Fotocopiadora con fax, 2;3822,1404;3;0,002;413,5404;
1893;US-2016-122413;21/06/2016;2016;jun;3;21;26/06/2016;Estándar;NG-19165;Noemí González;Particulares;Campeche;Campeche;México;Norte;MOB-MO-10004936;Mobiliario;Mobiliario;Deflect-O Bandeja apiladora, Premium;95,64;1;0,4;-27,16;
4222;MX-2017-129049;2/10/2017;2017;oct;1;2;8/10/2017;Estándar;MO-18730;Margarita Orellana;Particulares;Campeche;Campeche;México;Norte;MAT-AL-10002302;Material de oficina;Almacenamiento;Fellowes Estanterías, Azul;1156,8;3;0;0;
4914;MX-2018-154914;6/11/2018;2018;nov;1;6;6/11/2018;Mismo día;PC-20020;Penélope Carrero;Particulares;Campeche;Campeche;México;Norte;MAT-CA-10000847;Material de oficina;Carpetas;Ibico Carpeta, Económico;206,4;2;0;76;
4995;MX-2017-103492;11/10/2017;2017;oct;2;11;16/10/2017;Rápido;PR-19990;Patricio Romo;Particulares;Campeche;Campeche;México;Norte;MOB-SI-10000248;Mobiliario;Sillas;Office Star Silla plegable, Ajustable;1004,8;2;0,2;0;
4996;MX-2017-103492;11/10/2017;2017;oct;2;11;16/10/2017;Rápido;PR-19990;Patricio Romo;Particulares;Campeche;Campeche;México;Norte;MAT-ET-10000748;Material de oficina;Etiquetas;Smead Etiquetas de envío, Blanco;541,8;7;0;124,6;
5290;US-2018-126914;23/04/2018;2018;abr;4;23;27/04/2018;Estándar;RR-20515;Roque Rivas;PYME;Campeche;Campeche;México;Norte;MOB-SI-10003956;Mobiliario;Sillas;Novimex Estora, Negro;2300,16;8;0,2;-403,84;
6082;MX-2016-154753;8/09/2016;2016;sep;1;8;14/09/2016;Estándar;BS-12055;Betsabé Saldaña;PYME;Campeche;Campeche;México;Norte;MOB-SI-10000984;Mobiliario;Sillas;Hon Mecedora, Negro;1367,36;2;0,2;478,56;
6083;MX-2016-154753;8/09/2016;2016;sep;1;8;14/09/2016;Estándar;BS-12055;Betsabé Saldaña;PYME;Campeche;Campeche;México;Norte;MOB-SI-10002563;Mobiliario;Sillas;SAFCO Estora, 2;662,08;2;0,2;-83,12;
6146;MX-2016-161179;7/03/2016;2016;mar;1;7;11/03/2016;Estándar;VS-21505;Vanesa Sarabia;Particulares;Ciudad del Carmen;Campeche;México;Norte;MAT-SU-10003841;Material de oficina;Suministros;Fiskars Tijeras, Rectangular;132,4;1;0;27,8;
7475;MX-2017-160514;15/05/2017;2017;may;2;15;19/05/2017;Rápido;ES-14515;Eulalia Sánchez;Particulares;Campeche;Campeche;México;Norte;MAT-AL-10000301;Material de oficina;Almacenamiento;Eldon Caja, Industrial;429,6;6;0;210;
8905;MX-2016-111836;22/05/2016;2016;may;4;22;24/05/2016;Urgente;ER-14485;Eulalia Rolón;Empresa;Ciudad del Carmen;Campeche;México;Norte;MAT-ET-10004247;Material de oficina;Etiquetas;Avery Etiquetas para carpetas de archivos, Duradero;317;5;0;44;
8906;MX-2016-111836;22/05/2016;2016;may;4;22;24/05/2016;Urgente;ER-14485;Eulalia Rolón;Empresa;Ciudad del Carmen;Campeche;México;Norte;MOB-LI-10002546;Mobiliario;Librerías;Dania Biblioteca, Metal;7719,68;4;0,2;674,88;
